,date,open,high,low,close,volume,average,barCount
428,2022-09-29 07:46:00,3632.14,3635.28,3631.56,3633.72,0.0,0.0,116
429,2022-09-29 07:48:00,3633.74,3633.83,3631.32,3631.81,0.0,0.0,111
430,2022-09-29 07:50:00,3631.75,3636.57,3631.44,3633.95,0.0,0.0,116
431,2022-09-29 07:52:00,3633.92,3639.91,3633.74,3639.91,0.0,0.0,114
432,2022-09-29 07:54:00,3639.99,3641.2,3637.72,3641.17,0.0,0.0,118
433,2022-09-29 07:56:00,3641.1,3643.14,3638.7,3642.53,0.0,0.0,114
434,2022-09-29 07:58:00,3642.52,3643.01,3638.39,3638.85,0.0,0.0,116
435,2022-09-29 08:00:00,3638.82,3643.72,3637.66,3642.28,0.0,0.0,118
436,2022-09-29 08:02:00,3642.42,3642.47,3639.45,3640.56,0.0,0.0,111
437,2022-09-29 08:04:00,3640.55,3640.55,3636.32,3636.87,0.0,0.0,118
438,2022-09-29 08:06:00,3636.74,3651.16,3636.62,3649.45,0.0,0.0,116
439,2022-09-29 08:08:00,3649.36,3651.41,3647.81,3650.93,0.0,0.0,116
440,2022-09-29 08:10:00,3650.87,3651.15,3647.91,3649.11,0.0,0.0,117
441,2022-09-29 08:12:00,3649.33,3649.96,3641.18,3641.37,0.0,0.0,115
442,2022-09-29 08:14:00,3641.48,3643.21,3640.11,3641.81,0.0,0.0,115
443,2022-09-29 08:16:00,3641.73,3643.99,3641.07,3642.57,0.0,0.0,115
444,2022-09-29 08:18:00,3642.58,3642.91,3639.27,3642.32,0.0,0.0,115
445,2022-09-29 08:20:00,3642.37,3642.37,3636.87,3637.26,0.0,0.0,115
446,2022-09-29 08:22:00,3637.4,3639.73,3636.71,3638.02,0.0,0.0,117
447,2022-09-29 08:24:00,3637.75,3638.52,3635.54,3637.42,0.0,0.0,113
448,2022-09-29 08:26:00,3637.26,3639.16,3635.07,3635.07,0.0,0.0,113
449,2022-09-29 08:28:00,3635.25,3640.81,3634.58,3640.01,0.0,0.0,113
450,2022-09-29 08:30:00,3640.11,3641.28,3637.48,3637.62,0.0,0.0,113
451,2022-09-29 08:32:00,3637.31,3643.41,3636.73,3641.43,0.0,0.0,116
452,2022-09-29 08:34:00,3641.51,3644.27,3641.51,3643.44,0.0,0.0,113
453,2022-09-29 08:36:00,3643.51,3644.3,3638.78,3642.32,0.0,0.0,116
454,2022-09-29 08:38:00,3642.56,3644.33,3640.97,3642.31,0.0,0.0,118
455,2022-09-29 08:40:00,3642.34,3642.34,3639.3,3642.1,0.0,0.0,112
456,2022-09-29 08:42:00,3642.08,3646.95,3641.46,3644.16,0.0,0.0,111
457,2022-09-29 08:44:00,3644.25,3649.92,3643.95,3649.7,0.0,0.0,114
458,2022-09-29 08:46:00,3649.74,3649.9,3646.78,3647.51,0.0,0.0,109
459,2022-09-29 08:48:00,3647.33,3650.08,3646.64,3649.88,0.0,0.0,111
460,2022-09-29 08:50:00,3650.2,3652.36,3648.64,3651.55,0.0,0.0,116
461,2022-09-29 08:52:00,3651.54,3656.33,3651.45,3656.18,0.0,0.0,116
462,2022-09-29 08:54:00,3656.26,3658.99,3656.26,3658.75,0.0,0.0,117
463,2022-09-29 08:56:00,3658.85,3659.07,3656.49,3657.41,0.0,0.0,113
464,2022-09-29 08:58:00,3657.43,3657.64,3653.19,3653.72,0.0,0.0,114
465,2022-09-29 09:00:00,3653.49,3653.57,3651.64,3651.73,0.0,0.0,116
466,2022-09-29 09:02:00,3651.67,3652.57,3650.38,3652.42,0.0,0.0,117
467,2022-09-29 09:04:00,3652.29,3656.17,3651.99,3655.06,0.0,0.0,115
468,2022-09-29 09:06:00,3655.29,3656.64,3651.67,3652.48,0.0,0.0,111
469,2022-09-29 09:08:00,3652.53,3654.46,3651.49,3654.28,0.0,0.0,117
470,2022-09-29 09:10:00,3654.26,3654.35,3649.26,3649.54,0.0,0.0,113
471,2022-09-29 09:12:00,3649.52,3653.31,3649.29,3652.16,0.0,0.0,110
472,2022-09-29 09:14:00,3652.37,3652.37,3648.85,3650.08,0.0,0.0,110
473,2022-09-29 09:16:00,3650.09,3650.19,3644.32,3645.21,0.0,0.0,111
474,2022-09-29 09:18:00,3645.37,3645.37,3641.92,3642.32,0.0,0.0,111
475,2022-09-29 09:20:00,3642.18,3642.99,3640.3,3640.3,0.0,0.0,111
476,2022-09-29 09:22:00,3640.24,3640.9,3638.14,3640.2,0.0,0.0,114
477,2022-09-29 09:24:00,3640.24,3641.18,3639.86,3640.24,0.0,0.0,102
478,2022-09-29 09:26:00,3640.33,3642.05,3640.33,3640.78,0.0,0.0,113
479,2022-09-29 09:28:00,3640.82,3641.96,3639.81,3641.41,0.0,0.0,112
480,2022-09-29 09:30:00,3641.16,3643.45,3640.48,3642.4,0.0,0.0,113
481,2022-09-29 09:32:00,3642.33,3643.22,3640.8,3642.11,0.0,0.0,115
482,2022-09-29 09:34:00,3642.22,3645.9,3642.22,3644.51,0.0,0.0,118
483,2022-09-29 09:36:00,3644.41,3644.48,3640.86,3644.48,0.0,0.0,110
484,2022-09-29 09:38:00,3644.54,3646.86,3643.33,3645.77,0.0,0.0,115
485,2022-09-29 09:40:00,3645.93,3646.04,3641.24,3641.32,0.0,0.0,111
486,2022-09-29 09:42:00,3641.31,3645.4,3641.07,3645.09,0.0,0.0,115
487,2022-09-29 09:44:00,3645.13,3646.39,3644.48,3645.35,0.0,0.0,114
488,2022-09-29 09:46:00,3645.32,3646.27,3644.36,3644.85,0.0,0.0,114
489,2022-09-29 09:48:00,3645.27,3645.43,3641.19,3642.32,0.0,0.0,113
490,2022-09-29 09:50:00,3642.28,3642.28,3639.85,3640.45,0.0,0.0,115
491,2022-09-29 09:52:00,3640.59,3643.34,3640.59,3643.18,0.0,0.0,105
492,2022-09-29 09:54:00,3643.23,3644.16,3641.97,3642.05,0.0,0.0,107
493,2022-09-29 09:56:00,3642.02,3642.02,3635.51,3636.83,0.0,0.0,118
494,2022-09-29 09:58:00,3636.58,3637.42,3635.58,3636.22,0.0,0.0,109
495,2022-09-29 10:00:00,3636.24,3636.24,3632.8,3632.99,0.0,0.0,112
496,2022-09-29 10:02:00,3632.92,3632.92,3631.69,3632.3,0.0,0.0,110
497,2022-09-29 10:04:00,3632.33,3634.04,3631.97,3632.57,0.0,0.0,113
498,2022-09-29 10:06:00,3632.55,3632.58,3629.86,3629.86,0.0,0.0,102
499,2022-09-29 10:08:00,3630.21,3631.4,3629.76,3629.76,0.0,0.0,110
500,2022-09-29 10:10:00,3629.73,3632.67,3629.43,3632.67,0.0,0.0,110
501,2022-09-29 10:12:00,3632.64,3635.3,3631.89,3634.58,0.0,0.0,108
502,2022-09-29 10:14:00,3634.4,3635.27,3633.75,3634.21,0.0,0.0,111
503,2022-09-29 10:16:00,3634.18,3635.94,3634.0,3635.18,0.0,0.0,109
504,2022-09-29 10:18:00,3635.11,3635.77,3632.56,3632.6,0.0,0.0,108
505,2022-09-29 10:20:00,3632.51,3632.51,3630.33,3631.88,0.0,0.0,106
506,2022-09-29 10:22:00,3631.76,3631.76,3628.64,3628.71,0.0,0.0,111
507,2022-09-29 10:24:00,3628.77,3631.44,3628.58,3630.91,0.0,0.0,110
508,2022-09-29 10:26:00,3630.92,3634.13,3628.23,3632.24,0.0,0.0,114
509,2022-09-29 10:28:00,3632.3,3633.07,3630.79,3630.79,0.0,0.0,113
510,2022-09-29 10:30:00,3630.76,3631.74,3627.87,3631.74,0.0,0.0,115
511,2022-09-29 10:32:00,3631.77,3633.7,3631.73,3633.31,0.0,0.0,112
512,2022-09-29 10:34:00,3633.37,3636.15,3633.31,3636.02,0.0,0.0,107
513,2022-09-29 10:36:00,3635.59,3636.93,3633.92,3633.94,0.0,0.0,111
514,2022-09-29 10:38:00,3633.91,3635.06,3633.43,3634.5,0.0,0.0,114
515,2022-09-29 10:40:00,3634.51,3634.51,3631.67,3632.98,0.0,0.0,106
516,2022-09-29 10:42:00,3632.87,3632.87,3629.0,3629.0,0.0,0.0,114
517,2022-09-29 10:44:00,3628.99,3630.51,3628.64,3630.2,0.0,0.0,108
518,2022-09-29 10:46:00,3630.21,3630.21,3628.78,3629.71,0.0,0.0,108
519,2022-09-29 10:48:00,3629.64,3630.43,3628.46,3628.46,0.0,0.0,113
520,2022-09-29 10:50:00,3628.41,3629.73,3624.75,3624.88,0.0,0.0,113
521,2022-09-29 10:52:00,3624.87,3625.39,3621.38,3621.47,0.0,0.0,113
522,2022-09-29 10:54:00,3621.44,3623.31,3621.01,3621.01,0.0,0.0,111
523,2022-09-29 10:56:00,3621.09,3622.66,3618.66,3619.34,0.0,0.0,116
524,2022-09-29 10:58:00,3619.64,3620.38,3617.75,3617.94,0.0,0.0,113
525,2022-09-29 11:00:00,3617.99,3617.99,3614.02,3615.98,0.0,0.0,112
526,2022-09-29 11:02:00,3615.87,3615.87,3613.51,3614.59,0.0,0.0,113
527,2022-09-29 11:04:00,3614.6,3617.77,3614.27,3617.6,0.0,0.0,114
528,2022-09-29 11:06:00,3617.51,3620.51,3616.62,3619.47,0.0,0.0,115
529,2022-09-29 11:08:00,3619.42,3619.67,3617.45,3618.87,0.0,0.0,107
530,2022-09-29 11:10:00,3619.07,3619.34,3617.21,3617.46,0.0,0.0,112
531,2022-09-29 11:12:00,3617.44,3618.52,3616.61,3618.25,0.0,0.0,105
532,2022-09-29 11:14:00,3618.23,3618.51,3614.81,3614.81,0.0,0.0,109
533,2022-09-29 11:16:00,3614.78,3615.34,3611.59,3611.77,0.0,0.0,106
534,2022-09-29 11:18:00,3611.75,3613.68,3610.76,3610.86,0.0,0.0,115
535,2022-09-29 11:20:00,3610.89,3613.65,3610.4,3613.61,0.0,0.0,111
536,2022-09-29 11:22:00,3613.64,3614.41,3612.13,3612.14,0.0,0.0,114
537,2022-09-29 11:24:00,3612.21,3613.54,3612.21,3612.6,0.0,0.0,107
538,2022-09-29 11:26:00,3612.61,3617.57,3612.61,3617.31,0.0,0.0,116
539,2022-09-29 11:28:00,3617.39,3622.01,3617.31,3620.23,0.0,0.0,114
540,2022-09-29 11:30:00,3620.21,3622.76,3619.43,3622.45,0.0,0.0,114
541,2022-09-29 11:32:00,3622.46,3622.46,3618.71,3619.76,0.0,0.0,111
542,2022-09-29 11:34:00,3619.65,3619.74,3617.26,3618.93,0.0,0.0,112
543,2022-09-29 11:36:00,3618.94,3625.1,3618.94,3625.01,0.0,0.0,111
544,2022-09-29 11:38:00,3624.94,3628.07,3624.12,3624.98,0.0,0.0,110
545,2022-09-29 11:40:00,3624.92,3625.7,3622.36,3622.42,0.0,0.0,114
546,2022-09-29 11:42:00,3622.37,3623.92,3621.3,3622.26,0.0,0.0,113
547,2022-09-29 11:44:00,3622.31,3623.05,3620.49,3622.88,0.0,0.0,111
548,2022-09-29 11:46:00,3622.98,3623.66,3622.31,3622.58,0.0,0.0,110
549,2022-09-29 11:48:00,3622.55,3623.22,3620.26,3620.9,0.0,0.0,109
550,2022-09-29 11:50:00,3620.62,3621.03,3616.11,3616.11,0.0,0.0,113
551,2022-09-29 11:52:00,3615.84,3615.84,3613.59,3613.59,0.0,0.0,111
552,2022-09-29 11:54:00,3613.6,3617.02,3613.25,3616.66,0.0,0.0,110
553,2022-09-29 11:56:00,3616.68,3616.68,3614.06,3615.78,0.0,0.0,109
554,2022-09-29 11:58:00,3615.79,3615.79,3612.43,3612.44,0.0,0.0,109
555,2022-09-29 12:00:00,3612.26,3616.88,3612.26,3615.99,0.0,0.0,114
556,2022-09-29 12:02:00,3615.66,3621.02,3615.34,3620.51,0.0,0.0,114
557,2022-09-29 12:04:00,3620.48,3620.52,3618.37,3618.63,0.0,0.0,112
558,2022-09-29 12:06:00,3618.61,3623.01,3618.61,3621.82,0.0,0.0,112
559,2022-09-29 12:08:00,3621.76,3621.76,3618.25,3618.64,0.0,0.0,114
560,2022-09-29 12:10:00,3618.69,3623.58,3617.01,3623.58,0.0,0.0,115
561,2022-09-29 12:12:00,3623.81,3625.88,3623.09,3623.67,0.0,0.0,114
562,2022-09-29 12:14:00,3623.59,3627.76,3623.43,3627.34,0.0,0.0,113
563,2022-09-29 12:16:00,3627.53,3632.28,3627.53,3630.43,0.0,0.0,116
564,2022-09-29 12:18:00,3630.45,3631.49,3628.34,3631.14,0.0,0.0,111
565,2022-09-29 12:20:00,3631.13,3631.17,3628.11,3628.52,0.0,0.0,109
566,2022-09-29 12:22:00,3628.46,3631.43,3628.31,3631.18,0.0,0.0,112
567,2022-09-29 12:24:00,3631.11,3631.26,3626.5,3626.5,0.0,0.0,112
568,2022-09-29 12:26:00,3626.16,3627.25,3624.81,3624.81,0.0,0.0,114
569,2022-09-29 12:28:00,3624.74,3627.43,3623.0,3625.93,0.0,0.0,111
570,2022-09-29 12:30:00,3625.9,3632.38,3624.91,3630.76,0.0,0.0,113
571,2022-09-29 12:32:00,3630.78,3638.24,3630.6,3635.54,0.0,0.0,115
572,2022-09-29 12:34:00,3635.62,3637.4,3632.54,3634.63,0.0,0.0,114
573,2022-09-29 12:36:00,3634.77,3644.61,3634.77,3641.51,0.0,0.0,117
574,2022-09-29 12:38:00,3641.52,3643.93,3639.53,3639.74,0.0,0.0,115
575,2022-09-29 12:40:00,3640.0,3641.79,3636.26,3636.58,0.0,0.0,114
576,2022-09-29 12:42:00,3636.52,3636.68,3633.55,3635.88,0.0,0.0,117
577,2022-09-29 12:44:00,3635.84,3641.55,3635.84,3640.94,0.0,0.0,114
578,2022-09-29 12:46:00,3640.71,3641.02,3636.63,3640.47,0.0,0.0,117
579,2022-09-29 12:48:00,3640.22,3641.42,3638.08,3638.63,0.0,0.0,113
580,2022-09-29 12:50:00,3638.51,3644.26,3638.51,3641.93,0.0,0.0,116
581,2022-09-29 12:52:00,3642.35,3642.35,3636.83,3636.83,0.0,0.0,117
582,2022-09-29 12:54:00,3636.64,3640.0,3636.2,3638.04,0.0,0.0,116
583,2022-09-29 12:56:00,3638.34,3644.58,3638.25,3644.08,0.0,0.0,116
584,2022-09-29 12:58:00,3643.91,3645.25,3639.03,3641.71,0.0,0.0,120
585,2022-09-30 06:30:00,3633.48,3638.92,3630.9,3636.33,0.0,0.0,117
586,2022-09-30 06:32:00,3636.31,3638.8,3631.47,3638.8,0.0,0.0,119
587,2022-09-30 06:34:00,3638.81,3639.62,3630.67,3632.52,0.0,0.0,117
588,2022-09-30 06:36:00,3632.15,3632.15,3618.63,3618.93,0.0,0.0,118
589,2022-09-30 06:38:00,3618.89,3619.64,3614.54,3618.8,0.0,0.0,119
590,2022-09-30 06:40:00,3618.87,3619.86,3614.8,3619.77,0.0,0.0,119
591,2022-09-30 06:42:00,3620.07,3636.56,3620.07,3634.44,0.0,0.0,119
592,2022-09-30 06:44:00,3634.49,3634.92,3627.26,3633.42,0.0,0.0,119
593,2022-09-30 06:46:00,3634.0,3634.0,3627.76,3631.51,0.0,0.0,119
594,2022-09-30 06:48:00,3631.49,3631.49,3620.59,3626.59,0.0,0.0,119
595,2022-09-30 06:50:00,3627.15,3631.23,3625.06,3629.44,0.0,0.0,118
596,2022-09-30 06:52:00,3629.3,3641.02,3628.6,3639.94,0.0,0.0,120
597,2022-09-30 06:54:00,3640.06,3644.0,3638.82,3644.0,0.0,0.0,117
598,2022-09-30 06:56:00,3644.7,3648.92,3644.6,3648.58,0.0,0.0,120
599,2022-09-30 06:58:00,3648.59,3648.59,3643.0,3643.29,0.0,0.0,115
600,2022-09-30 07:00:00,3643.49,3644.63,3638.28,3639.07,0.0,0.0,119
601,2022-09-30 07:02:00,3638.44,3642.44,3635.66,3641.58,0.0,0.0,118
602,2022-09-30 07:04:00,3640.87,3643.47,3639.65,3640.62,0.0,0.0,118
603,2022-09-30 07:06:00,3640.69,3643.48,3637.38,3637.38,0.0,0.0,118
604,2022-09-30 07:08:00,3637.18,3641.73,3635.42,3640.64,0.0,0.0,116
605,2022-09-30 07:10:00,3640.71,3646.02,3637.58,3645.59,0.0,0.0,116
606,2022-09-30 07:12:00,3645.66,3645.76,3635.89,3637.29,0.0,0.0,118
607,2022-09-30 07:14:00,3637.3,3640.57,3632.93,3634.54,0.0,0.0,120
608,2022-09-30 07:16:00,3634.47,3634.47,3630.23,3630.27,0.0,0.0,117
609,2022-09-30 07:18:00,3629.71,3639.48,3629.3,3638.95,0.0,0.0,117
610,2022-09-30 07:20:00,3638.86,3639.62,3635.27,3635.27,0.0,0.0,117
611,2022-09-30 07:22:00,3635.29,3641.64,3635.29,3638.72,0.0,0.0,116
612,2022-09-30 07:24:00,3638.65,3643.09,3636.48,3643.09,0.0,0.0,118
613,2022-09-30 07:26:00,3643.49,3646.82,3636.8,3638.6,0.0,0.0,116
614,2022-09-30 07:28:00,3638.51,3643.68,3636.39,3643.5,0.0,0.0,117
615,2022-09-30 07:30:00,3643.49,3648.34,3642.55,3647.85,0.0,0.0,117
616,2022-09-30 07:32:00,3647.72,3655.35,3647.72,3655.35,0.0,0.0,114
617,2022-09-30 07:34:00,3655.41,3655.53,3652.94,3653.3,0.0,0.0,118
618,2022-09-30 07:36:00,3653.45,3658.12,3653.03,3657.59,0.0,0.0,117
619,2022-09-30 07:38:00,3657.68,3657.83,3654.23,3655.28,0.0,0.0,120
620,2022-09-30 07:40:00,3655.4,3655.4,3652.18,3652.47,0.0,0.0,118
621,2022-09-30 07:42:00,3652.42,3654.05,3651.28,3653.46,0.0,0.0,112
622,2022-09-30 07:44:00,3653.28,3654.95,3651.82,3652.43,0.0,0.0,112
623,2022-09-30 07:46:00,3652.58,3653.2,3646.93,3649.71,0.0,0.0,119
624,2022-09-30 07:48:00,3649.65,3653.5,3649.55,3651.51,0.0,0.0,118
625,2022-09-30 07:50:00,3651.71,3657.65,3650.36,3651.0,0.0,0.0,117
626,2022-09-30 07:52:00,3651.06,3654.73,3650.85,3654.26,0.0,0.0,116
627,2022-09-30 07:54:00,3654.28,3655.64,3651.2,3652.98,0.0,0.0,116
628,2022-09-30 07:56:00,3652.76,3652.76,3649.98,3651.44,0.0,0.0,119
629,2022-09-30 07:58:00,3651.6,3654.39,3651.49,3653.94,0.0,0.0,115
630,2022-09-30 08:00:00,3654.1,3657.63,3649.92,3651.8,0.0,0.0,116
631,2022-09-30 08:02:00,3651.98,3656.43,3651.29,3655.95,0.0,0.0,119
632,2022-09-30 08:04:00,3655.98,3660.66,3655.98,3659.73,0.0,0.0,116
633,2022-09-30 08:06:00,3660.21,3664.57,3659.83,3664.51,0.0,0.0,117
634,2022-09-30 08:08:00,3664.24,3668.85,3664.24,3668.67,0.0,0.0,117
635,2022-09-30 08:10:00,3668.69,3668.9,3666.84,3667.75,0.0,0.0,113
636,2022-09-30 08:12:00,3667.77,3671.44,3667.77,3668.78,0.0,0.0,113
637,2022-09-30 08:14:00,3668.81,3671.3,3668.81,3670.95,0.0,0.0,114
638,2022-09-30 08:16:00,3670.85,3670.85,3667.99,3668.21,0.0,0.0,114
639,2022-09-30 08:18:00,3668.2,3668.89,3665.51,3666.46,0.0,0.0,114
640,2022-09-30 08:20:00,3666.56,3669.0,3666.29,3668.1,0.0,0.0,117
641,2022-09-30 08:22:00,3668.21,3668.67,3665.76,3666.25,0.0,0.0,111
642,2022-09-30 08:24:00,3666.5,3668.8,3666.5,3667.28,0.0,0.0,111
643,2022-09-30 08:26:00,3667.26,3670.68,3666.83,3669.71,0.0,0.0,113
644,2022-09-30 08:28:00,3669.74,3670.03,3666.41,3666.41,0.0,0.0,116
645,2022-09-30 08:30:00,3666.43,3668.81,3664.63,3667.83,0.0,0.0,114
646,2022-09-30 08:32:00,3667.82,3668.55,3666.68,3667.88,0.0,0.0,119
647,2022-09-30 08:34:00,3667.83,3667.83,3664.06,3664.06,0.0,0.0,111
648,2022-09-30 08:36:00,3663.96,3665.06,3661.67,3661.67,0.0,0.0,112
649,2022-09-30 08:38:00,3661.68,3661.93,3659.08,3659.81,0.0,0.0,111
650,2022-09-30 08:40:00,3659.8,3660.49,3651.04,3651.04,0.0,0.0,110
651,2022-09-30 08:42:00,3651.11,3651.28,3649.44,3650.24,0.0,0.0,117
652,2022-09-30 08:44:00,3650.12,3652.04,3648.16,3648.16,0.0,0.0,116
653,2022-09-30 08:46:00,3648.32,3651.12,3647.67,3648.08,0.0,0.0,111
654,2022-09-30 08:48:00,3648.09,3648.77,3645.73,3646.03,0.0,0.0,116
655,2022-09-30 08:50:00,3646.0,3646.0,3642.21,3642.21,0.0,0.0,114
656,2022-09-30 08:52:00,3642.09,3644.96,3642.09,3643.32,0.0,0.0,112
657,2022-09-30 08:54:00,3643.29,3643.29,3640.9,3641.18,0.0,0.0,111
658,2022-09-30 08:56:00,3641.27,3642.68,3641.27,3641.74,0.0,0.0,116
659,2022-09-30 08:58:00,3641.67,3643.49,3641.38,3642.73,0.0,0.0,113
660,2022-09-30 09:00:00,3642.65,3642.65,3635.31,3635.65,0.0,0.0,116
661,2022-09-30 09:02:00,3635.61,3637.87,3635.49,3637.54,0.0,0.0,118
662,2022-09-30 09:04:00,3637.69,3639.8,3637.64,3638.41,0.0,0.0,113
663,2022-09-30 09:06:00,3638.37,3639.68,3638.31,3638.33,0.0,0.0,113
664,2022-09-30 09:08:00,3638.3,3638.67,3634.5,3634.67,0.0,0.0,115
665,2022-09-30 09:10:00,3634.61,3638.19,3633.95,3635.79,0.0,0.0,113
666,2022-09-30 09:12:00,3635.96,3637.15,3635.51,3636.64,0.0,0.0,116
667,2022-09-30 09:14:00,3636.66,3640.04,3636.41,3640.04,0.0,0.0,110
668,2022-09-30 09:16:00,3640.05,3640.96,3639.13,3640.96,0.0,0.0,112
669,2022-09-30 09:18:00,3641.01,3641.12,3638.53,3638.91,0.0,0.0,112
670,2022-09-30 09:20:00,3638.76,3638.76,3631.53,3633.08,0.0,0.0,117
671,2022-09-30 09:22:00,3633.05,3635.43,3632.04,3635.18,0.0,0.0,108
672,2022-09-30 09:24:00,3635.21,3640.07,3635.21,3639.74,0.0,0.0,120
673,2022-09-30 09:26:00,3639.72,3640.85,3637.74,3637.87,0.0,0.0,113
674,2022-09-30 09:28:00,3637.65,3638.74,3636.94,3637.53,0.0,0.0,109
675,2022-09-30 09:30:00,3637.52,3639.23,3637.08,3638.03,0.0,0.0,112
676,2022-09-30 09:32:00,3637.96,3638.5,3637.15,3637.35,0.0,0.0,114
677,2022-09-30 09:34:00,3637.28,3640.69,3637.2,3640.36,0.0,0.0,113
678,2022-09-30 09:36:00,3640.24,3644.01,3638.96,3643.73,0.0,0.0,113
679,2022-09-30 09:38:00,3643.55,3645.16,3642.85,3644.69,0.0,0.0,113
680,2022-09-30 09:40:00,3644.61,3645.27,3643.51,3644.34,0.0,0.0,105
681,2022-09-30 09:42:00,3644.36,3644.92,3643.03,3644.58,0.0,0.0,108
682,2022-09-30 09:44:00,3644.5,3645.5,3643.98,3643.98,0.0,0.0,109
683,2022-09-30 09:46:00,3643.85,3645.41,3643.72,3644.48,0.0,0.0,109
684,2022-09-30 09:48:00,3644.44,3646.36,3644.17,3644.84,0.0,0.0,116
685,2022-09-30 09:50:00,3644.93,3646.21,3642.99,3642.99,0.0,0.0,113
686,2022-09-30 09:52:00,3643.22,3643.52,3640.95,3641.27,0.0,0.0,109
687,2022-09-30 09:54:00,3641.25,3641.69,3639.57,3639.69,0.0,0.0,111
688,2022-09-30 09:56:00,3639.64,3642.26,3639.57,3639.82,0.0,0.0,110
689,2022-09-30 09:58:00,3639.84,3641.13,3639.43,3639.91,0.0,0.0,107
690,2022-09-30 10:00:00,3639.81,3639.94,3635.45,3635.83,0.0,0.0,113
691,2022-09-30 10:02:00,3635.68,3638.29,3633.97,3636.75,0.0,0.0,115
692,2022-09-30 10:04:00,3636.16,3637.22,3635.78,3637.21,0.0,0.0,111
693,2022-09-30 10:06:00,3637.24,3641.09,3637.24,3639.48,0.0,0.0,107
694,2022-09-30 10:08:00,3638.84,3640.15,3637.4,3638.99,0.0,0.0,108
695,2022-09-30 10:10:00,3639.01,3642.27,3638.95,3641.34,0.0,0.0,115
696,2022-09-30 10:12:00,3641.41,3641.91,3639.12,3639.17,0.0,0.0,103
697,2022-09-30 10:14:00,3639.19,3639.19,3636.41,3638.75,0.0,0.0,109
698,2022-09-30 10:16:00,3638.66,3638.85,3633.78,3634.96,0.0,0.0,111
699,2022-09-30 10:18:00,3634.81,3635.45,3633.83,3635.01,0.0,0.0,115
700,2022-09-30 10:20:00,3635.05,3638.36,3635.05,3637.63,0.0,0.0,108
701,2022-09-30 10:22:00,3637.68,3638.31,3636.26,3636.26,0.0,0.0,107
702,2022-09-30 10:24:00,3636.25,3636.25,3634.29,3634.4,0.0,0.0,109
703,2022-09-30 10:26:00,3634.37,3639.66,3634.37,3638.62,0.0,0.0,111
704,2022-09-30 10:28:00,3638.41,3641.31,3638.36,3640.0,0.0,0.0,111
705,2022-09-30 10:30:00,3640.02,3641.47,3639.56,3640.28,0.0,0.0,113
706,2022-09-30 10:32:00,3640.39,3640.62,3636.49,3637.64,0.0,0.0,113
707,2022-09-30 10:34:00,3637.67,3637.85,3631.12,3631.2,0.0,0.0,116
708,2022-09-30 10:36:00,3631.22,3631.22,3627.9,3627.9,0.0,0.0,116
709,2022-09-30 10:38:00,3627.85,3629.58,3627.73,3628.26,0.0,0.0,112
710,2022-09-30 10:40:00,3628.29,3628.29,3626.47,3627.83,0.0,0.0,107
711,2022-09-30 10:42:00,3628.02,3628.02,3624.46,3625.36,0.0,0.0,107
712,2022-09-30 10:44:00,3625.03,3625.03,3622.7,3622.7,0.0,0.0,110
713,2022-09-30 10:46:00,3622.53,3623.41,3621.78,3622.14,0.0,0.0,113
714,2022-09-30 10:48:00,3622.06,3622.61,3620.9,3620.97,0.0,0.0,111
715,2022-09-30 10:50:00,3620.9,3623.32,3620.07,3623.25,0.0,0.0,113
716,2022-09-30 10:52:00,3623.3,3626.69,3622.2,3625.15,0.0,0.0,111
717,2022-09-30 10:54:00,3625.19,3625.89,3624.05,3625.58,0.0,0.0,117
718,2022-09-30 10:56:00,3625.55,3625.98,3624.55,3624.72,0.0,0.0,110
719,2022-09-30 10:58:00,3624.76,3625.11,3622.69,3622.69,0.0,0.0,103
720,2022-09-30 11:00:00,3622.77,3623.91,3620.19,3623.91,0.0,0.0,113
721,2022-09-30 11:02:00,3624.01,3624.2,3620.86,3621.17,0.0,0.0,108
722,2022-09-30 11:04:00,3621.12,3622.3,3619.08,3620.0,0.0,0.0,113
723,2022-09-30 11:06:00,3619.91,3622.91,3618.88,3622.55,0.0,0.0,110
724,2022-09-30 11:08:00,3622.59,3624.17,3622.53,3623.5,0.0,0.0,113
725,2022-09-30 11:10:00,3623.42,3626.69,3623.39,3626.12,0.0,0.0,110
726,2022-09-30 11:12:00,3626.03,3627.2,3625.74,3626.01,0.0,0.0,110
727,2022-09-30 11:14:00,3625.76,3627.1,3624.51,3627.1,0.0,0.0,109
728,2022-09-30 11:16:00,3627.25,3630.28,3627.25,3629.27,0.0,0.0,115
729,2022-09-30 11:18:00,3629.32,3629.94,3625.18,3625.28,0.0,0.0,114
730,2022-09-30 11:20:00,3625.3,3627.56,3623.78,3623.78,0.0,0.0,114
731,2022-09-30 11:22:00,3623.57,3624.18,3622.29,3623.96,0.0,0.0,112
732,2022-09-30 11:24:00,3623.85,3623.85,3621.02,3621.07,0.0,0.0,112
733,2022-09-30 11:26:00,3621.06,3621.43,3620.15,3620.16,0.0,0.0,117
734,2022-09-30 11:28:00,3620.04,3620.1,3616.91,3620.1,0.0,0.0,110
735,2022-09-30 11:30:00,3620.11,3623.21,3620.05,3621.32,0.0,0.0,113
736,2022-09-30 11:32:00,3621.38,3622.33,3618.73,3619.83,0.0,0.0,109
737,2022-09-30 11:34:00,3619.94,3624.8,3619.89,3621.57,0.0,0.0,114
